2.72331e-05 1.04307e-01  -2.80830e-21 0.00000e+00 
3.60314e-02 3.19635e+11  -3.19634e+11 0.00000e+00 
3.60586e-02 3.20602e+11  -3.20602e+11 0.00000e+00 
3.60858e-02 3.21572e+11  -3.21572e+11 0.00000e+00 
3.61131e-02 3.22544e+11  -3.22544e+11 0.00000e+00 
3.61403e-02 3.23518e+11  -3.23518e+11 0.00000e+00 
3.61676e-02 3.24495e+11  -3.24494e+11 0.00000e+00 
3.61948e-02 3.25473e+11  -3.25473e+11 0.00000e+00 
3.62220e-02 3.26454e+11  -3.26454e+11 0.00000e+00 
3.62493e-02 3.27437e+11  -3.27437e+11 0.00000e+00 
3.62765e-02 3.28422e+11  -3.28422e+11 0.00000e+00 
3.63037e-02 3.29410e+11  -3.29410e+11 0.00000e+00 
3.63310e-02 3.30400e+11  -3.30399e+11 0.00000e+00 
3.63582e-02 3.31391e+11  -3.31391e+11 0.00000e+00 
3.63855e-02 3.32386e+11  -3.32385e+11 0.00000e+00 
3.64127e-02 3.33382e+11  -3.33382e+11 0.00000e+00 
3.64399e-02 3.34381e+11  -3.34381e+11 0.00000e+00 
3.64672e-02 3.35382e+11  -3.35381e+11 0.00000e+00 
3.64944e-02 3.36385e+11  -3.36385e+11 0.00000e+00 
3.65216e-02 3.37390e+11  -3.37390e+11 0.00000e+00 
3.65489e-02 3.38398e+11  -3.38398e+11 0.00000e+00 
3.65761e-02 3.39408e+11  -3.39407e+11 0.00000e+00 
3.66034e-02 3.40420e+11  -3.40420e+11 0.00000e+00 
3.66306e-02 3.41434e+11  -3.41434e+11 0.00000e+00 
3.66578e-02 3.42451e+11  -3.42451e+11 0.00000e+00 
3.66851e-02 3.43470e+11  -3.43470e+11 0.00000e+00 
3.67123e-02 3.44491e+11  -3.44491e+11 0.00000e+00 
3.67395e-02 3.45514e+11  -3.45514e+11 0.00000e+00 
3.67668e-02 3.46540e+11  -3.46540e+11 0.00000e+00 
3.67940e-02 3.47568e+11  -3.47568e+11 0.00000e+00 
3.68213e-02 3.48599e+11  -3.48598e+11 0.00000e+00 
3.68485e-02 3.49631e+11  -3.49631e+11 0.00000e+00 
3.68757e-02 3.50666e+11  -3.50666e+11 0.00000e+00 
3.69030e-02 3.51703e+11  -3.51703e+11 0.00000e+00 
3.69302e-02 3.52743e+11  -3.52743e+11 0.00000e+00 
3.69574e-02 3.53785e+11  -3.53785e+11 0.00000e+00 
3.69847e-02 3.54829e+11  -3.54829e+11 0.00000e+00 
3.70119e-02 3.55875e+11  -3.55875e+11 0.00000e+00 
3.70392e-02 3.56924e+11  -3.56924e+11 0.00000e+00 
3.70664e-02 3.57975e+11  -3.57975e+11 0.00000e+00 
3.70936e-02 3.59028e+11  -3.59028e+11 0.00000e+00 
3.71209e-02 3.60084e+11  -3.60084e+11 0.00000e+00 
3.71481e-02 3.61142e+11  -3.61142e+11 0.00000e+00 
3.71754e-02 3.62203e+11  -3.62202e+11 0.00000e+00 
3.72026e-02 3.63265e+11  -3.63265e+11 0.00000e+00 
3.72298e-02 3.64330e+11  -3.64330e+11 0.00000e+00 
3.72571e-02 3.65398e+11  -3.65398e+11 0.00000e+00 
3.72843e-02 3.66467e+11  -3.66467e+11 0.00000e+00 
3.73115e-02 3.67539e+11  -3.67539e+11 0.00000e+00 
3.73388e-02 3.68614e+11  -3.68614e+11 0.00000e+00 
3.73660e-02 3.69691e+11  -3.69690e+11 0.00000e+00 
3.73933e-02 3.70770e+11  -3.70770e+11 0.00000e+00 
3.74205e-02 3.71851e+11  -3.71851e+11 0.00000e+00 
3.74477e-02 3.72935e+11  -3.72935e+11 0.00000e+00 
3.74750e-02 3.74021e+11  -3.74021e+11 0.00000e+00 
3.75022e-02 3.75110e+11  -3.75110e+11 0.00000e+00 
3.75294e-02 3.76201e+11  -3.76201e+11 0.00000e+00 
3.75567e-02 3.77294e+11  -3.77294e+11 0.00000e+00 
3.75839e-02 3.78390e+11  -3.78390e+11 0.00000e+00 
3.76112e-02 3.79488e+11  -3.79488e+11 0.00000e+00 
3.76384e-02 3.80589e+11  -3.80588e+11 0.00000e+00 
3.76656e-02 3.81692e+11  -3.81691e+11 0.00000e+00 
3.76929e-02 3.82797e+11  -3.82797e+11 0.00000e+00 
3.77201e-02 3.83904e+11  -3.83904e+11 0.00000e+00 
3.77473e-02 3.85015e+11  -3.85014e+11 0.00000e+00 
3.77746e-02 3.86127e+11  -3.86127e+11 0.00000e+00 
3.78018e-02 3.87242e+11  -3.87242e+11 0.00000e+00 
3.78291e-02 3.88359e+11  -3.88359e+11 0.00000e+00 
3.78563e-02 3.89479e+11  -3.89479e+11 0.00000e+00 
3.78835e-02 3.90601e+11  -3.90601e+11 0.00000e+00 
3.79108e-02 3.91726e+11  -3.91726e+11 0.00000e+00 
3.79380e-02 3.92853e+11  -3.92853e+11 0.00000e+00 
3.79652e-02 3.93982e+11  -3.93982e+11 0.00000e+00 
3.79925e-02 3.95114e+11  -3.95114e+11 0.00000e+00 
3.80197e-02 3.96248e+11  -3.96248e+11 0.00000e+00 
3.80470e-02 3.97385e+11  -3.97385e+11 0.00000e+00 
3.80742e-02 3.98524e+11  -3.98524e+11 0.00000e+00 
3.81014e-02 3.99666e+11  -3.99666e+11 0.00000e+00 
3.81287e-02 4.00810e+11  -4.00810e+11 0.00000e+00 
3.81559e-02 4.01957e+11  -4.01956e+11 0.00000e+00 
3.81832e-02 4.03106e+11  -4.03105e+11 0.00000e+00 
3.82104e-02 4.04257e+11  -4.04257e+11 0.00000e+00 
3.82376e-02 4.05411e+11  -4.05411e+11 0.00000e+00 
3.82649e-02 4.06567e+11  -4.06567e+11 0.00000e+00 
3.82921e-02 4.07726e+11  -4.07726e+11 0.00000e+00 
3.83193e-02 4.08888e+11  -4.08887e+11 0.00000e+00 
3.83466e-02 4.10052e+11  -4.10051e+11 0.00000e+00 
3.83738e-02 4.11218e+11  -4.11218e+11 0.00000e+00 
3.84011e-02 4.12387e+11  -4.12386e+11 0.00000e+00 
3.84283e-02 4.13558e+11  -4.13558e+11 0.00000e+00 
3.84555e-02 4.14732e+11  -4.14731e+11 0.00000e+00 
3.84828e-02 4.15908e+11  -4.15908e+11 0.00000e+00 
3.85100e-02 4.17087e+11  -4.17087e+11 0.00000e+00 
3.85372e-02 4.18268e+11  -4.18268e+11 0.00000e+00 
3.85645e-02 4.19452e+11  -4.19452e+11 0.00000e+00 
3.85917e-02 4.20638e+11  -4.20638e+11 0.00000e+00 
3.86190e-02 4.21827e+11  -4.21827e+11 0.00000e+00 
3.86462e-02 4.23018e+11  -4.23018e+11 0.00000e+00 
3.86734e-02 4.24212e+11  -4.24212e+11 0.00000e+00 
3.87007e-02 4.25409e+11  -4.25408e+11 0.00000e+00 
3.87279e-02 4.26607e+11  -4.26607e+11 0.00000e+00 
3.87552e-02 4.27809e+11  -4.27809e+11 0.00000e+00 
3.87824e-02 4.29013e+11  -4.29013e+11 0.00000e+00 
3.88096e-02 4.30219e+11  -4.30219e+11 0.00000e+00 
3.88369e-02 4.31429e+11  -4.31428e+11 0.00000e+00 
3.88641e-02 4.32640e+11  -4.32640e+11 0.00000e+00 
3.88913e-02 4.33854e+11  -4.33854e+11 0.00000e+00 
3.89186e-02 4.35071e+11  -4.35071e+11 0.00000e+00 
3.89458e-02 4.36290e+11  -4.36290e+11 0.00000e+00 
3.89731e-02 4.37512e+11  -4.37512e+11 0.00000e+00 
3.90003e-02 4.38737e+11  -4.38736e+11 0.00000e+00 
3.90275e-02 4.39963e+11  -4.39963e+11 0.00000e+00 
3.90548e-02 4.41193e+11  -4.41193e+11 0.00000e+00 
3.90820e-02 4.42425e+11  -4.42425e+11 0.00000e+00 
3.91093e-02 4.43660e+11  -4.43660e+11 0.00000e+00 
3.91365e-02 4.44897e+11  -4.44897e+11 0.00000e+00 
3.91637e-02 4.46137e+11  -4.46137e+11 0.00000e+00 
3.91910e-02 4.47379e+11  -4.47379e+11 0.00000e+00 
3.92182e-02 4.48625e+11  -4.48624e+11 0.00000e+00 
3.92454e-02 4.49872e+11  -4.49872e+11 0.00000e+00 
3.92727e-02 4.51122e+11  -4.51122e+11 0.00000e+00 
3.92999e-02 4.52375e+11  -4.52375e+11 0.00000e+00 
3.93272e-02 4.53631e+11  -4.53631e+11 0.00000e+00 
3.93544e-02 4.54889e+11  -4.54889e+11 0.00000e+00 
3.93816e-02 4.56150e+11  -4.56149e+11 0.00000e+00 
3.94089e-02 4.57413e+11  -4.57413e+11 0.00000e+00 
3.94361e-02 4.58679e+11  -4.58679e+11 0.00000e+00 
3.94634e-02 4.59947e+11  -4.59947e+11 0.00000e+00 
3.94906e-02 4.61218e+11  -4.61218e+11 0.00000e+00 
3.95178e-02 4.62492e+11  -4.62492e+11 0.00000e+00 
3.95451e-02 4.63769e+11  -4.63769e+11 0.00000e+00 
3.95723e-02 4.65048e+11  -4.65048e+11 0.00000e+00 
3.95995e-02 4.66330e+11  -4.66329e+11 0.00000e+00 
3.96268e-02 4.67614e+11  -4.67614e+11 0.00000e+00 
3.96540e-02 4.68901e+11  -4.68901e+11 0.00000e+00 
3.96813e-02 4.70191e+11  -4.70191e+11 0.00000e+00 
3.97085e-02 4.71483e+11  -4.71483e+11 0.00000e+00 
3.97357e-02 4.72778e+11  -4.72778e+11 0.00000e+00 
3.97630e-02 4.74076e+11  -4.74076e+11 0.00000e+00 
3.97902e-02 4.75376e+11  -4.75376e+11 0.00000e+00 
3.98175e-02 4.76679e+11  -4.76679e+11 0.00000e+00 
3.98447e-02 4.77985e+11  -4.77985e+11 0.00000e+00 
3.98719e-02 4.79293e+11  -4.79293e+11 0.00000e+00 
3.98992e-02 4.80604e+11  -4.80604e+11 0.00000e+00 
3.99264e-02 4.81918e+11  -4.81918e+11 0.00000e+00 
3.99536e-02 4.83235e+11  -4.83234e+11 0.00000e+00 
3.99809e-02 4.84554e+11  -4.84554e+11 0.00000e+00 
4.00081e-02 4.85876e+11  -4.85875e+11 0.00000e+00 
4.00354e-02 4.87200e+11  -4.87200e+11 0.00000e+00 
4.00626e-02 4.88527e+11  -4.88527e+11 0.00000e+00 
4.00898e-02 4.89857e+11  -4.89857e+11 0.00000e+00 
4.01171e-02 4.91190e+11  -4.91190e+11 0.00000e+00 
4.01443e-02 4.92525e+11  -4.92525e+11 0.00000e+00 
4.01716e-02 4.93864e+11  -4.93863e+11 0.00000e+00 
4.01988e-02 4.95204e+11  -4.95204e+11 0.00000e+00 
4.02260e-02 4.96548e+11  -4.96548e+11 0.00000e+00 
4.02533e-02 4.97894e+11  -4.97894e+11 0.00000e+00 
4.02805e-02 4.99243e+11  -4.99243e+11 0.00000e+00 
4.03077e-02 5.00595e+11  -5.00595e+11 0.00000e+00 
4.03350e-02 5.01950e+11  -5.01949e+11 0.00000e+00 
4.03622e-02 5.03307e+11  -5.03307e+11 0.00000e+00 
4.03895e-02 5.04667e+11  -5.04667e+11 0.00000e+00 
4.04167e-02 5.06030e+11  -5.06030e+11 0.00000e+00 
4.04439e-02 5.07395e+11  -5.07395e+11 0.00000e+00 
4.04712e-02 5.08764e+11  -5.08763e+11 0.00000e+00 
4.04984e-02 5.10135e+11  -5.10134e+11 0.00000e+00 
4.05257e-02 5.11508e+11  -5.11508e+11 0.00000e+00 
4.05529e-02 5.12885e+11  -5.12885e+11 0.00000e+00 
4.05801e-02 5.14264e+11  -5.14264e+11 0.00000e+00 
4.06074e-02 5.15647e+11  -5.15646e+11 0.00000e+00 
4.06346e-02 5.17032e+11  -5.17031e+11 0.00000e+00 
4.06618e-02 5.18419e+11  -5.18419e+11 0.00000e+00 
4.06891e-02 5.19810e+11  -5.19810e+11 0.00000e+00 
4.07163e-02 5.21203e+11  -5.21203e+11 0.00000e+00 
4.07436e-02 5.22599e+11  -5.22599e+11 0.00000e+00 
4.07708e-02 5.23998e+11  -5.23998e+11 0.00000e+00 
4.07980e-02 5.25400e+11  -5.25400e+11 0.00000e+00 
4.08253e-02 5.26805e+11  -5.26804e+11 0.00000e+00 
4.08525e-02 5.28212e+11  -5.28212e+11 0.00000e+00 
4.08798e-02 5.29622e+11  -5.29622e+11 0.00000e+00 
4.09070e-02 5.31035e+11  -5.31035e+11 0.00000e+00 
4.09342e-02 5.32451e+11  -5.32451e+11 0.00000e+00 
4.09615e-02 5.33870e+11  -5.33869e+11 0.00000e+00 
4.09887e-02 5.35291e+11  -5.35291e+11 0.00000e+00 
4.10160e-02 5.36715e+11  -5.36715e+11 0.00000e+00 
4.10432e-02 5.38143e+11  -5.38142e+11 0.00000e+00 
4.10704e-02 5.39573e+11  -5.39572e+11 0.00000e+00 
4.10977e-02 5.41006e+11  -5.41005e+11 0.00000e+00 
4.11249e-02 5.42441e+11  -5.42441e+11 0.00000e+00 
4.11521e-02 5.43880e+11  -5.43880e+11 0.00000e+00 
4.11794e-02 5.45321e+11  -5.45321e+11 0.00000e+00 
4.12066e-02 5.46766e+11  -5.46765e+11 0.00000e+00 
4.12339e-02 5.48213e+11  -5.48212e+11 0.00000e+00 
4.12611e-02 5.49663e+11  -5.49663e+11 0.00000e+00 
4.12883e-02 5.51116e+11  -5.51115e+11 0.00000e+00 
4.13156e-02 5.52571e+11  -5.52571e+11 0.00000e+00 
4.13428e-02 5.54030e+11  -5.54030e+11 0.00000e+00 
4.13701e-02 5.55492e+11  -5.55491e+11 0.00000e+00 
4.13973e-02 5.56956e+11  -5.56956e+11 0.00000e+00 
4.14245e-02 5.58423e+11  -5.58423e+11 0.00000e+00 
4.14518e-02 5.59894e+11  -5.59893e+11 0.00000e+00 
4.14790e-02 5.61367e+11  -5.61367e+11 0.00000e+00 
4.15063e-02 5.62843e+11  -5.62843e+11 0.00000e+00 
4.15335e-02 5.64322e+11  -5.64322e+11 0.00000e+00 
4.15607e-02 5.65804e+11  -5.65804e+11 0.00000e+00 
4.15880e-02 5.67289e+11  -5.67288e+11 0.00000e+00 
4.16152e-02 5.68776e+11  -5.68776e+11 0.00000e+00 
4.16424e-02 5.70267e+11  -5.70267e+11 0.00000e+00 
4.16697e-02 5.71760e+11  -5.71760e+11 0.00000e+00 
4.16969e-02 5.73257e+11  -5.73257e+11 0.00000e+00 
4.17242e-02 5.74756e+11  -5.74756e+11 0.00000e+00 
4.17514e-02 5.76259e+11  -5.76259e+11 0.00000e+00 
4.17786e-02 5.77764e+11  -5.77764e+11 0.00000e+00 
4.18059e-02 5.79272e+11  -5.79272e+11 0.00000e+00 
4.18331e-02 5.80784e+11  -5.80783e+11 0.00000e+00 
4.18604e-02 5.82298e+11  -5.82297e+11 0.00000e+00 
4.18876e-02 5.83815e+11  -5.83815e+11 0.00000e+00 
4.19148e-02 5.85335e+11  -5.85335e+11 0.00000e+00 
4.19421e-02 5.86858e+11  -5.86858e+11 0.00000e+00 
4.19693e-02 5.88384e+11  -5.88384e+11 0.00000e+00 
4.19966e-02 5.89913e+11  -5.89913e+11 0.00000e+00 
4.20238e-02 5.91445e+11  -5.91445e+11 0.00000e+00 
4.20510e-02 5.92980e+11  -5.92980e+11 0.00000e+00 
4.20783e-02 5.94518e+11  -5.94518e+11 0.00000e+00 
4.21055e-02 5.96059e+11  -5.96059e+11 0.00000e+00 
4.21328e-02 5.97603e+11  -5.97603e+11 0.00000e+00 
4.21600e-02 5.99150e+11  -5.99150e+11 0.00000e+00 
4.21872e-02 6.00700e+11  -6.00699e+11 0.00000e+00 
4.22145e-02 6.02253e+11  -6.02252e+11 0.00000e+00 
4.22417e-02 6.03809e+11  -6.03808e+11 0.00000e+00 
4.22689e-02 6.05368e+11  -6.05367e+11 0.00000e+00 
4.22962e-02 6.06930e+11  -6.06929e+11 0.00000e+00 
4.23234e-02 6.08495e+11  -6.08494e+11 0.00000e+00 
4.23507e-02 6.10063e+11  -6.10062e+11 0.00000e+00 
4.23779e-02 6.11634e+11  -6.11633e+11 0.00000e+00 
4.24051e-02 6.13208e+11  -6.13208e+11 0.00000e+00 
4.24324e-02 6.14785e+11  -6.14785e+11 0.00000e+00 
4.24596e-02 6.16365e+11  -6.16365e+11 0.00000e+00 
4.24869e-02 6.17948e+11  -6.17948e+11 0.00000e+00 
4.25141e-02 6.19535e+11  -6.19534e+11 0.00000e+00 
4.25413e-02 6.21124e+11  -6.21124e+11 0.00000e+00 
4.25686e-02 6.22716e+11  -6.22716e+11 0.00000e+00 
4.25958e-02 6.24312e+11  -6.24311e+11 0.00000e+00 
4.26231e-02 6.25910e+11  -6.25910e+11 0.00000e+00 
4.26503e-02 6.27512e+11  -6.27511e+11 0.00000e+00 
4.26775e-02 6.29116e+11  -6.29116e+11 0.00000e+00 
4.27048e-02 6.30724e+11  -6.30724e+11 0.00000e+00 
4.27320e-02 6.32335e+11  -6.32335e+11 0.00000e+00 
4.27593e-02 6.33949e+11  -6.33948e+11 0.00000e+00 
4.27865e-02 6.35566e+11  -6.35565e+11 0.00000e+00 
4.28137e-02 6.37186e+11  -6.37186e+11 0.00000e+00 
4.28410e-02 6.38809e+11  -6.38809e+11 0.00000e+00 
4.28682e-02 6.40435e+11  -6.40435e+11 0.00000e+00 
4.28955e-02 6.42065e+11  -6.42064e+11 0.00000e+00 
4.29227e-02 6.43697e+11  -6.43697e+11 0.00000e+00 
4.29499e-02 6.45333e+11  -6.45332e+11 0.00000e+00 
4.29772e-02 6.46971e+11  -6.46971e+11 0.00000e+00 
4.30044e-02 6.48613e+11  -6.48613e+11 0.00000e+00 
4.30316e-02 6.50258e+11  -6.50258e+11 0.00000e+00 
4.30589e-02 6.51906e+11  -6.51906e+11 0.00000e+00 
4.30861e-02 6.53557e+11  -6.53557e+11 0.00000e+00 
4.31134e-02 6.55212e+11  -6.55211e+11 0.00000e+00 
4.31406e-02 6.56869e+11  -6.56869e+11 0.00000e+00 
4.31678e-02 6.58530e+11  -6.58529e+11 0.00000e+00 
4.31951e-02 6.60193e+11  -6.60193e+11 0.00000e+00 
4.32223e-02 6.61860e+11  -6.61860e+11 0.00000e+00 
4.32496e-02 6.63530e+11  -6.63530e+11 0.00000e+00 
4.32768e-02 6.65204e+11  -6.65203e+11 0.00000e+00 
4.33040e-02 6.66880e+11  -6.66880e+11 0.00000e+00 
4.33313e-02 6.68560e+11  -6.68559e+11 0.00000e+00 
4.33585e-02 6.70242e+11  -6.70242e+11 0.00000e+00 
4.33858e-02 6.71928e+11  -6.71928e+11 0.00000e+00 
4.34130e-02 6.73617e+11  -6.73617e+11 0.00000e+00 
4.34402e-02 6.75309e+11  -6.75309e+11 0.00000e+00 
4.34675e-02 6.77005e+11  -6.77005e+11 0.00000e+00 
4.34947e-02 6.78704e+11  -6.78703e+11 0.00000e+00 
4.35220e-02 6.80405e+11  -6.80405e+11 0.00000e+00 
4.35492e-02 6.82110e+11  -6.82110e+11 0.00000e+00 
4.35764e-02 6.83819e+11  -6.83818e+11 0.00000e+00 
4.36037e-02 6.85530e+11  -6.85530e+11 0.00000e+00 
4.36309e-02 6.87245e+11  -6.87244e+11 0.00000e+00 
4.36582e-02 6.88963e+11  -6.88962e+11 0.00000e+00 
4.36854e-02 6.90684e+11  -6.90683e+11 0.00000e+00 
4.37126e-02 6.92408e+11  -6.92408e+11 0.00000e+00 
4.37399e-02 6.94136e+11  -6.94135e+11 0.00000e+00 
4.37671e-02 6.95866e+11  -6.95866e+11 0.00000e+00 
4.37944e-02 6.97600e+11  -6.97600e+11 0.00000e+00 
4.38216e-02 6.99338e+11  -6.99337e+11 0.00000e+00 
4.38488e-02 7.01078e+11  -7.01078e+11 0.00000e+00 
4.38761e-02 7.02822e+11  -7.02821e+11 0.00000e+00 
4.39033e-02 7.04569e+11  -7.04568e+11 0.00000e+00 
4.39306e-02 7.06319e+11  -7.06319e+11 0.00000e+00 
4.39578e-02 7.08072e+11  -7.08072e+11 0.00000e+00 
4.39850e-02 7.09829e+11  -7.09829e+11 0.00000e+00 
4.40123e-02 7.11589e+11  -7.11589e+11 0.00000e+00 
4.40395e-02 7.13353e+11  -7.13352e+11 0.00000e+00 
4.40668e-02 7.15119e+11  -7.15119e+11 0.00000e+00 
4.40940e-02 7.16889e+11  -7.16889e+11 0.00000e+00 
4.41212e-02 7.18662e+11  -7.18662e+11 0.00000e+00 
4.41485e-02 7.20439e+11  -7.20438e+11 0.00000e+00 
4.41757e-02 7.22218e+11  -7.22218e+11 0.00000e+00 
4.42030e-02 7.24001e+11  -7.24001e+11 0.00000e+00 
4.42302e-02 7.25788e+11  -7.25787e+11 0.00000e+00 
4.42574e-02 7.27577e+11  -7.27577e+11 0.00000e+00 
4.42847e-02 7.29370e+11  -7.29370e+11 0.00000e+00 
4.43119e-02 7.31166e+11  -7.31166e+11 0.00000e+00 
4.43392e-02 7.32966e+11  -7.32966e+11 0.00000e+00 
4.43664e-02 7.34769e+11  -7.34769e+11 0.00000e+00 
4.43936e-02 7.36575e+11  -7.36575e+11 0.00000e+00 
4.44209e-02 7.38385e+11  -7.38384e+11 0.00000e+00 
4.44481e-02 7.40197e+11  -7.40197e+11 0.00000e+00 
4.44753e-02 7.42014e+11  -7.42013e+11 0.00000e+00 
4.45026e-02 7.43833e+11  -7.43833e+11 0.00000e+00 
4.45298e-02 7.45656e+11  -7.45656e+11 0.00000e+00 
4.45571e-02 7.47482e+11  -7.47482e+11 0.00000e+00 
4.45843e-02 7.49312e+11  -7.49312e+11 0.00000e+00 
4.46115e-02 7.51145e+11  -7.51145e+11 0.00000e+00 
4.46388e-02 7.52981e+11  -7.52981e+11 0.00000e+00 
4.46660e-02 7.54821e+11  -7.54820e+11 0.00000e+00 
4.46933e-02 7.56664e+11  -7.56664e+11 0.00000e+00 
4.47205e-02 7.58510e+11  -7.58510e+11 0.00000e+00 
4.47477e-02 7.60360e+11  -7.60360e+11 0.00000e+00 
4.47750e-02 7.62213e+11  -7.62213e+11 0.00000e+00 
4.48022e-02 7.64070e+11  -7.64069e+11 0.00000e+00 
4.48295e-02 7.65930e+11  -7.65929e+11 0.00000e+00 
4.48567e-02 7.67793e+11  -7.67793e+11 0.00000e+00 
4.48839e-02 7.69660e+11  -7.69659e+11 0.00000e+00 
4.49112e-02 7.71530e+11  -7.71530e+11 0.00000e+00 
4.49384e-02 7.73403e+11  -7.73403e+11 0.00000e+00 
4.49657e-02 7.75280e+11  -7.75280e+11 0.00000e+00 
4.49929e-02 7.77161e+11  -7.77161e+11 0.00000e+00 
4.50201e-02 7.79045e+11  -7.79044e+11 0.00000e+00 
4.50474e-02 7.80932e+11  -7.80932e+11 0.00000e+00 
4.50746e-02 7.82822e+11  -7.82822e+11 0.00000e+00 
4.51019e-02 7.84717e+11  -7.84716e+11 0.00000e+00 
4.51291e-02 7.86614e+11  -7.86614e+11 0.00000e+00 
4.51563e-02 7.88515e+11  -7.88515e+11 0.00000e+00 
4.51836e-02 7.90419e+11  -7.90419e+11 0.00000e+00 
4.52108e-02 7.92327e+11  -7.92327e+11 0.00000e+00 
4.52381e-02 7.94239e+11  -7.94238e+11 0.00000e+00 
4.52653e-02 7.96153e+11  -7.96153e+11 0.00000e+00 
4.52925e-02 7.98072e+11  -7.98071e+11 0.00000e+00 
4.53198e-02 7.99993e+11  -7.99993e+11 0.00000e+00 
4.53470e-02 8.01918e+11  -8.01918e+11 0.00000e+00 
4.53743e-02 8.03847e+11  -8.03847e+11 0.00000e+00 
4.54015e-02 8.05779e+11  -8.05779e+11 0.00000e+00 
4.54287e-02 8.07715e+11  -8.07714e+11 0.00000e+00 
4.54560e-02 8.09654e+11  -8.09653e+11 0.00000e+00 
4.54832e-02 8.11596e+11  -8.11596e+11 0.00000e+00 
4.55105e-02 8.13542e+11  -8.13542e+11 0.00000e+00 
4.55377e-02 8.15492e+11  -8.15492e+11 0.00000e+00 
4.55649e-02 8.17445e+11  -8.17445e+11 0.00000e+00 
4.55922e-02 8.19401e+11  -8.19401e+11 0.00000e+00 
4.56194e-02 8.21362e+11  -8.21361e+11 0.00000e+00 
4.56467e-02 8.23325e+11  -8.23325e+11 0.00000e+00 
4.56739e-02 8.25292e+11  -8.25292e+11 0.00000e+00 
4.57012e-02 8.27263e+11  -8.27263e+11 0.00000e+00 
4.57284e-02 8.29237e+11  -8.29237e+11 0.00000e+00 
4.57556e-02 8.31215e+11  -8.31214e+11 0.00000e+00 
4.57829e-02 8.33196e+11  -8.33196e+11 0.00000e+00 
4.58101e-02 8.35181e+11  -8.35180e+11 0.00000e+00 
4.58374e-02 8.37169e+11  -8.37169e+11 0.00000e+00 
4.58646e-02 8.39161e+11  -8.39161e+11 0.00000e+00 
4.58918e-02 8.41156e+11  -8.41156e+11 0.00000e+00 
4.59191e-02 8.43155e+11  -8.43155e+11 0.00000e+00 
4.59463e-02 8.45158e+11  -8.45157e+11 0.00000e+00 
4.59736e-02 8.47164e+11  -8.47164e+11 0.00000e+00 
4.60008e-02 8.49173e+11  -8.49173e+11 0.00000e+00 
4.60280e-02 8.51187e+11  -8.51186e+11 0.00000e+00 
4.60553e-02 8.53204e+11  -8.53203e+11 0.00000e+00 
4.60825e-02 8.55224e+11  -8.55224e+11 0.00000e+00 
4.61098e-02 8.57248e+11  -8.57248e+11 0.00000e+00 
4.61370e-02 8.59275e+11  -8.59275e+11 0.00000e+00 
4.61642e-02 8.61307e+11  -8.61306e+11 0.00000e+00 
4.61915e-02 8.63341e+11  -8.63341e+11 0.00000e+00 
4.62187e-02 8.65380e+11  -8.65380e+11 0.00000e+00 
4.62460e-02 8.67422e+11  -8.67421e+11 0.00000e+00 
4.62732e-02 8.69467e+11  -8.69467e+11 0.00000e+00 
4.63004e-02 8.71517e+11  -8.71516e+11 0.00000e+00 
4.63277e-02 8.73569e+11  -8.73569e+11 0.00000e+00 
4.63549e-02 8.75626e+11  -8.75626e+11 0.00000e+00 
4.63822e-02 8.77686e+11  -8.77686e+11 0.00000e+00 
4.64094e-02 8.79750e+11  -8.79749e+11 0.00000e+00 
4.64366e-02 8.81817e+11  -8.81817e+11 0.00000e+00 
4.64639e-02 8.83888e+11  -8.83888e+11 0.00000e+00 
4.64911e-02 8.85963e+11  -8.85962e+11 0.00000e+00 
4.65184e-02 8.88041e+11  -8.88041e+11 0.00000e+00 
4.65456e-02 8.90123e+11  -8.90123e+11 0.00000e+00 
4.65728e-02 8.92209e+11  -8.92208e+11 0.00000e+00 
4.66001e-02 8.94298e+11  -8.94298e+11 0.00000e+00 
4.66273e-02 8.96391e+11  -8.96390e+11 0.00000e+00 
4.66546e-02 8.98487e+11  -8.98487e+11 0.00000e+00 
4.66818e-02 9.00588e+11  -9.00587e+11 0.00000e+00 
4.67090e-02 9.02692e+11  -9.02691e+11 0.00000e+00 
4.67363e-02 9.04799e+11  -9.04799e+11 0.00000e+00 
4.67635e-02 9.06911e+11  -9.06910e+11 0.00000e+00 
4.67908e-02 9.09026e+11  -9.09025e+11 0.00000e+00 
4.68180e-02 9.11144e+11  -9.11144e+11 0.00000e+00 
4.68452e-02 9.13267e+11  -9.13267e+11 0.00000e+00 
4.68725e-02 9.15393e+11  -9.15393e+11 0.00000e+00 
4.68997e-02 9.17523e+11  -9.17523e+11 0.00000e+00 
4.69270e-02 9.19656e+11  -9.19656e+11 0.00000e+00 
4.69542e-02 9.21794e+11  -9.21793e+11 0.00000e+00 
4.69815e-02 9.23935e+11  -9.23934e+11 0.00000e+00 
4.70087e-02 9.26079e+11  -9.26079e+11 0.00000e+00 
4.70359e-02 9.28228e+11  -9.28228e+11 0.00000e+00 
4.70632e-02 9.30380e+11  -9.30380e+11 0.00000e+00 
4.70904e-02 9.32536e+11  -9.32536e+11 0.00000e+00 
4.71177e-02 9.34696e+11  -9.34696e+11 0.00000e+00 
4.71449e-02 9.36859e+11  -9.36859e+11 0.00000e+00 
4.71721e-02 9.39026e+11  -9.39026e+11 0.00000e+00 
